,img_name,season
21085,./data/autumn/673.jpeg,2
20489,./data/autumn/6051.jpeg,2
20494,./data/autumn/1431.jpeg,2
14263,./data/summer/5971.jpeg,1
27445,./data/winter/3432.jpeg,3
19756,./data/autumn/1282.jpeg,2
26221,./data/winter/2987.jpeg,3
5983,./data/spring/1783.jpeg,0
25702,./data/winter/3351.jpeg,3
840,../fashiondata_tng/photos/355/3557921594-beige-zara-dress-brown-vintage-from-etsy-accessories-gold-springfield-woman-_400.jpg,0
10407,./data/spring/6467.jpeg,0
31459,./data/winter/2617.jpeg,3
10522,./data/summer/4086.jpeg,1
16424,./data/summer/2969.jpeg,1
8279,./data/spring/3325.jpeg,0
535,../fashiondata_tng/photos/701/7010554159-gray-h-m-cardigan-black-call-it-spring-wedges-carrot-orange-h-m-belt_400.jpg,0
13706,./data/summer/5163.jpeg,1
27247,./data/winter/1473.jpeg,3
2254,../fashiondata_tng/photos/103/10305099874-white-springfield-dress_400.jpg,0
16883,./data/summer/3252.jpeg,1
11352,./data/summer/4497.jpeg,1
10734,./data/summer/1845.jpeg,1
30930,./data/winter/4408.jpeg,3
25105,./data/winter/738.jpeg,3
12681,./data/summer/3812.jpeg,1
19780,./data/autumn/1139.jpeg,2
5984,./data/spring/4358.jpeg,0
27796,./data/winter/2519.jpeg,3
20309,./data/autumn/4562.jpeg,2
23759,./data/autumn/4004.jpeg,2
21247,./data/autumn/1299.jpeg,2
25508,./data/winter/83.jpeg,3
19748,./data/autumn/6516.jpeg,2
26260,./data/winter/4236.jpeg,3
19451,./data/autumn/5454.jpeg,2
26742,./data/winter/3020.jpeg,3
9817,./data/spring/5816.jpeg,0
1783,../fashiondata_tng/photos/754/7545210274-forever-21-jacket-call-it-spring-boots-forever-21-shirt-gifted-bag_400.jpg,0
24595,./data/autumn/3308.jpeg,2
12318,./data/summer/4560.jpeg,1
16996,./data/summer/6308.jpeg,1
18228,./data/autumn/2322.jpeg,2
30943,./data/winter/481.jpeg,3
6411,./data/spring/3101.jpeg,0
9281,./data/spring/2908.jpeg,0
27279,./data/winter/3464.jpeg,3
24296,./data/autumn/2530.jpeg,2
14312,./data/summer/6366.jpeg,1
13466,./data/summer/373.jpeg,1
6888,./data/spring/336.jpeg,0
23401,./data/autumn/3554.jpeg,2
20174,./data/autumn/4026.jpeg,2
22543,./data/autumn/1960.jpeg,2
17031,./data/summer/1994.jpeg,1
18961,./data/autumn/3753.jpeg,2
17164,./data/summer/2802.jpeg,1
30095,./data/winter/112.jpeg,3
15335,./data/summer/4168.jpeg,1
21641,./data/autumn/6653.jpeg,2
27260,./data/winter/3628.jpeg,3
16962,./data/summer/5295.jpeg,1
7301,./data/spring/947.jpeg,0
15556,./data/summer/1717.jpeg,1
7098,./data/spring/2461.jpeg,0
7618,./data/spring/2284.jpeg,0
29717,./data/winter/4064.jpeg,3
24764,./data/winter/1648.jpeg,3
18888,./data/autumn/921.jpeg,2
21835,./data/autumn/5906.jpeg,2
21231,./data/autumn/311.jpeg,2
15252,./data/summer/3434.jpeg,1
25752,./data/winter/4295.jpeg,3
26916,./data/winter/880.jpeg,3
16584,./data/summer/6786.jpeg,1
16573,./data/summer/5956.jpeg,1
19165,./data/autumn/5932.jpeg,2
27367,./data/winter/4657.jpeg,3
3723,./data/spring/4673.jpeg,0
8482,./data/spring/5729.jpeg,0
26682,./data/winter/6986.jpeg,3
27066,./data/winter/5019.jpeg,3
23582,./data/autumn/389.jpeg,2
3301,../fashiondata_tng/photos/230/2304702068-call-it-spring-shoes-island-girl-necklace-wagw-blouse_400.jpg,0
14052,./data/summer/5191.jpeg,1
5967,./data/spring/1473.jpeg,0
20377,./data/autumn/6052.jpeg,2
22152,./data/autumn/87.jpeg,2
10848,./data/summer/5300.jpeg,1
30229,./data/winter/3608.jpeg,3
10634,./data/summer/2041.jpeg,1
30762,./data/winter/5756.jpeg,3
8269,./data/spring/6555.jpeg,0
13113,./data/summer/1434.jpeg,1
1181,../fashiondata_tng/photos/561/5617977125-black-old-navy-top-brown-forever21-skirt-black-spring-shoes_400.jpg,0
640,../fashiondata_tng/photos/758/7588267767-black-anabela-ankle-alexander-wang-boots-black-autumn-cashmere-sweater_400.jpg,2
6773,./data/spring/119.jpeg,0
28939,./data/winter/2522.jpeg,3
5996,./data/spring/1983.jpeg,0
28589,./data/winter/3668.jpeg,3
16910,./data/summer/918.jpeg,1
22871,./data/autumn/5124.jpeg,2
20502,./data/autumn/3451.jpeg,2
25078,./data/winter/7005.jpeg,3
25027,./data/winter/1080.jpeg,3
4573,./data/spring/6875.jpeg,0
30078,./data/winter/3828.jpeg,3
8976,./data/spring/1863.jpeg,0
29768,./data/winter/2748.jpeg,3
4227,./data/spring/5466.jpeg,0
21874,./data/autumn/6998.jpeg,2
17864,./data/autumn/611.jpeg,2
6207,./data/spring/7030.jpeg,0
28056,./data/winter/3802.jpeg,3
18718,./data/autumn/3987.jpeg,2
30341,./data/winter/5115.jpeg,3
26018,./data/winter/2140.jpeg,3
31120,./data/winter/5249.jpeg,3
5104,./data/spring/2580.jpeg,0
8246,./data/spring/6709.jpeg,0
28127,./data/winter/5035.jpeg,3
17994,./data/autumn/5215.jpeg,2
7053,./data/spring/408.jpeg,0
13523,./data/summer/3607.jpeg,1
6379,./data/spring/3148.jpeg,0
22142,./data/autumn/2967.jpeg,2
3045,../fashiondata_tng/photos/441/4415714704-black-zara-boots-nude-spring-trench-elisabetta-franchi-coat_400.jpg,0
7297,./data/spring/3723.jpeg,0
22869,./data/autumn/6960.jpeg,2
28787,./data/winter/302.jpeg,3
18508,./data/autumn/2965.jpeg,2
22814,./data/autumn/3235.jpeg,2
26756,./data/winter/1145.jpeg,3
27235,./data/winter/6961.jpeg,3
11653,./data/summer/6020.jpeg,1
8579,./data/spring/1965.jpeg,0
14241,./data/summer/6273.jpeg,1
14451,./data/summer/2544.jpeg,1
21352,./data/autumn/1762.jpeg,2
18497,./data/autumn/2187.jpeg,2
9802,./data/spring/4306.jpeg,0
5854,./data/spring/5736.jpeg,0
22159,./data/autumn/1202.jpeg,2
19627,./data/autumn/2665.jpeg,2
11615,./data/summer/6012.jpeg,1
21713,./data/autumn/6477.jpeg,2
23836,./data/autumn/6240.jpeg,2
11650,./data/summer/4973.jpeg,1
13542,./data/summer/3190.jpeg,1
3476,./data/spring/873.jpeg,0
11008,./data/summer/5065.jpeg,1
4293,./data/spring/3706.jpeg,0
20162,./data/autumn/2233.jpeg,2
5131,./data/spring/6607.jpeg,0
652,../fashiondata_tng/photos/214/2147537951-black-ankle-spring-boots-ruby-red-plaid-aritzia-shirt_400.jpg,0
10786,./data/summer/5222.jpeg,1
25862,./data/winter/4448.jpeg,3
27315,./data/winter/6125.jpeg,3
29819,./data/winter/4966.jpeg,3
7814,./data/spring/576.jpeg,0
21160,./data/autumn/3378.jpeg,2
11679,./data/summer/6459.jpeg,1
11458,./data/summer/2689.jpeg,1
3174,../fashiondata_tng/photos/102/10283208231-white-oasap-sweater-red-heelscom-sandals-black-queenhorsfall-closet-skirt_400.jpg,2
21734,./data/autumn/506.jpeg,2
9287,./data/spring/971.jpeg,0
3859,./data/spring/731.jpeg,0
3685,./data/spring/5451.jpeg,0
8700,./data/spring/4756.jpeg,0
19034,./data/autumn/4220.jpeg,2
6892,./data/spring/5252.jpeg,0
25618,./data/winter/4545.jpeg,3
25532,./data/winter/3612.jpeg,3
29983,./data/winter/5675.jpeg,3
29886,./data/winter/5676.jpeg,3
8918,./data/spring/6695.jpeg,0
10472,./data/summer/4075.jpeg,1
20137,./data/autumn/3170.jpeg,2
25600,./data/winter/6921.jpeg,3
2738,../fashiondata_tng/photos/156/1568472988-navy-patent-leather-accessorize-bag-navy-suede-call-it-spring-pumps_400.jpg,0
12546,./data/summer/3883.jpeg,1
7233,./data/spring/6882.jpeg,0
6281,./data/spring/5777.jpeg,0
14349,./data/summer/4430.jpeg,1
22615,./data/autumn/3139.jpeg,2
25136,./data/winter/6303.jpeg,3
17061,./data/summer/2797.jpeg,1
22429,./data/autumn/1950.jpeg,2
1616,../fashiondata_tng/photos/282/2828977918-camel-autumn-suede-vince-camuto-boots_400.jpg,2
25100,./data/winter/1921.jpeg,3
20558,./data/autumn/3925.jpeg,2
9994,./data/spring/278.jpeg,0
7674,./data/spring/3342.jpeg,0
2208,../fashiondata_tng/photos/403/4031544259-beige-talulah-pants-black-spring-shoes-white-h-m-top-gold-vintage-necklace_400.jpg,0
6597,./data/spring/2827.jpeg,0
8499,./data/spring/4303.jpeg,0
9922,./data/spring/5787.jpeg,0
3311,./data/spring/377.jpeg,0
22944,./data/autumn/1154.jpeg,2
20685,./data/autumn/3072.jpeg,2
21809,./data/autumn/6347.jpeg,2
7133,./data/spring/2103.jpeg,0
5685,./data/spring/1524.jpeg,0
16731,./data/summer/5460.jpeg,1
5970,./data/spring/3522.jpeg,0
20997,./data/autumn/279.jpeg,2
1784,../fashiondata_tng/photos/754/7544483535-red-fall-vintage-scarf-black-houndstooth-shop-roxx-pants_400.jpg,2
29089,./data/winter/2535.jpeg,3
5314,./data/spring/4555.jpeg,0
7530,./data/spring/4022.jpeg,0
1483,../fashiondata_tng/photos/937/9372921394-ombre-new-yorker-blazer-black-zara-shorts-summer-mango-blouse_400.jpg,1
1812,../fashiondata_tng/photos/188/1882757195-black-bag-black-chevron-winter-lennon-shorts-white-stradivarius-necklace_400.jpg,3
19952,./data/autumn/3100.jpeg,2
10142,./data/spring/2717.jpeg,0
8069,./data/spring/960.jpeg,0
16405,./data/summer/938.jpeg,1
4495,./data/spring/5340.jpeg,0
7782,./data/spring/6911.jpeg,0
30174,./data/winter/5138.jpeg,3
31274,./data/winter/3651.jpeg,3
29126,./data/winter/4724.jpeg,3
5649,./data/spring/570.jpeg,0
6717,./data/spring/4813.jpeg,0
15539,./data/summer/5585.jpeg,1
26573,./data/winter/2209.jpeg,3
16963,./data/summer/1318.jpeg,1
24841,./data/winter/5114.jpeg,3
25964,./data/winter/2093.jpeg,3
31514,./data/winter/236.jpeg,3
258,../fashiondata_tng/photos/100/10075118108-black-fall-voodoo-vixen-dress-black-faux-fur-voodoo-vixen-sweater_400.jpg,2
15723,./data/summer/182.jpeg,1
11081,./data/summer/6692.jpeg,1
8526,./data/spring/5333.jpeg,0
31496,./data/winter/5564.jpeg,3
1852,../fashiondata_tng/photos/354/3545947356-white-h-m-shirt-black-spring-shoes-sandals-black-h-m-pants-turquoise-blue-_400.jpg,0
15384,./data/summer/528.jpeg,1
19813,./data/autumn/2302.jpeg,2
16505,./data/summer/969.jpeg,1
1673,../fashiondata_tng/photos/740/7401913869-faux-leather-sport-et-loisir-bag-jeans-okaidi-shorts-fabric-spring-wedges_400.jpg,0
3499,./data/spring/3588.jpeg,0
2952,../fashiondata_tng/photos/753/7536733589-dark-brown-buffallo-boots-navy-levis-jeans-off-white-lizzibeth-sweater_400.jpg,2
16952,./data/summer/6760.jpeg,1
20440,./data/autumn/438.jpeg,2
18209,./data/autumn/6550.jpeg,2
10746,./data/summer/3686.jpeg,1
1767,../fashiondata_tng/photos/861/8612296663-wool-ever-coat-alexander-wang-top-fallon-necklace_400.jpg,2
442,../fashiondata_tng/photos/651/6519730001-dark-brown-chunky-call-it-spring-wedges-magenta-love-culture-dress_400.jpg,0
21566,./data/autumn/1257.jpeg,2
18769,./data/autumn/127.jpeg,2
19686,./data/autumn/6066.jpeg,2
16558,./data/summer/406.jpeg,1
13846,./data/summer/3825.jpeg,1
31314,./data/winter/5401.jpeg,3
20710,./data/autumn/5025.jpeg,2
21930,./data/autumn/5358.jpeg,2
9967,./data/spring/3150.jpeg,0
882,../fashiondata_tng/photos/243/2435970071-black-spring-boots-beige-zara-coat-black-zara-bag-crimson-h-m-skirt_400.jpg,0
4139,./data/spring/3771.jpeg,0
5990,./data/spring/2494.jpeg,0
7695,./data/spring/1097.jpeg,0
28180,./data/winter/3744.jpeg,3
30430,./data/winter/914.jpeg,3
18032,./data/autumn/4902.jpeg,2
27540,./data/winter/4171.jpeg,3
20771,./data/autumn/1747.jpeg,2
30699,./data/winter/144.jpeg,3
20346,./data/autumn/4081.jpeg,2
20472,./data/autumn/655.jpeg,2
12313,./data/summer/1441.jpeg,1
19095,./data/autumn/5327.jpeg,2
12281,./data/summer/1414.jpeg,1
19330,./data/autumn/6607.jpeg,2
24191,./data/autumn/122.jpeg,2
18729,./data/autumn/5704.jpeg,2
24664,./data/winter/1328.jpeg,3
7586,./data/spring/3237.jpeg,0
3944,./data/spring/1298.jpeg,0
29381,./data/winter/4710.jpeg,3
11209,./data/summer/5943.jpeg,1
13555,./data/summer/720.jpeg,1
2596,../fashiondata_tng/photos/973/9737602016-dark-green-floral-vintage-skirt-burnt-orange-brown-summersault-wedges-black-_400.jpg,1
3623,./data/spring/6452.jpeg,0
21374,./data/autumn/501.jpeg,2
20418,./data/autumn/735.jpeg,2
3805,./data/spring/1551.jpeg,0
10,../fashiondata_tng/photos/584/5842565217-black-timberland-boots-black-springfield-blouse-beige-vintage-skirt_400.jpg,0
1896,../fashiondata_tng/photos/428/4285488385-7-for-all-mankind-boots-forever-21-hat-vintage-shirt-winter-kate-cardigan_400.jpg,3
15339,./data/summer/6433.jpeg,1
486,../fashiondata_tng/photos/866/8666789680-black-spring-wedges-gray-exhileration-dress_400.jpg,0
14346,./data/summer/566.jpeg,1
4341,./data/spring/2542.jpeg,0
25704,./data/winter/5639.jpeg,3
8139,./data/spring/6093.jpeg,0
26141,./data/winter/7072.jpeg,3
28047,./data/winter/2973.jpeg,3
31117,./data/winter/4926.jpeg,3
25530,./data/winter/4497.jpeg,3
1390,../fashiondata_tng/photos/449/4498825999-cream-tsc-sweater-beige-call-it-spring-heels_400.jpg,0
18822,./data/autumn/2955.jpeg,2
3479,./data/spring/1779.jpeg,0
21799,./data/autumn/659.jpeg,2
3657,./data/spring/3649.jpeg,0
17686,./data/autumn/1872.jpeg,2
8589,./data/spring/5436.jpeg,0
19810,./data/autumn/5587.jpeg,2
23643,./data/autumn/406.jpeg,2
14737,./data/summer/6107.jpeg,1
15300,./data/summer/2293.jpeg,1
911,../fashiondata_tng/photos/674/6746786897-beige-sm-department-store-blouse-black-cotton-on-skirt-black-summersault-sho_400.jpg,1
19296,./data/autumn/1934.jpeg,2
26980,./data/winter/60.jpeg,3
28721,./data/winter/6064.jpeg,3
4929,./data/spring/4322.jpeg,0
29354,./data/winter/997.jpeg,3
25161,./data/winter/5663.jpeg,3
19614,./data/autumn/2419.jpeg,2
7129,./data/spring/5391.jpeg,0
20735,./data/autumn/3534.jpeg,2
25464,./data/winter/5175.jpeg,3
7114,./data/spring/5708.jpeg,0
22691,./data/autumn/1252.jpeg,2
24502,./data/autumn/2495.jpeg,2
26206,./data/winter/2218.jpeg,3
125,../fashiondata_tng/photos/705/7059112358-for-winter-even-odd-boots-men-department-h-m-hat_400.jpg,3
30559,./data/winter/2162.jpeg,3
23824,./data/autumn/283.jpeg,2
20134,./data/autumn/1343.jpeg,2
26969,./data/winter/5900.jpeg,3
7443,./data/spring/1383.jpeg,0
6786,./data/spring/2100.jpeg,0
12098,./data/summer/3176.jpeg,1
13689,./data/summer/4889.jpeg,1
20491,./data/autumn/5669.jpeg,2
1135,../fashiondata_tng/photos/662/6623920152-the-attic-people-vintage-boots-autumn-floral-the-attic-people-vintage-dress_400.jpg,2
30856,./data/winter/5983.jpeg,3
27839,./data/winter/568.jpeg,3
12874,./data/summer/2549.jpeg,1
3050,../fashiondata_tng/photos/212/2125678821-black-skinny-topshop-jeans-black-mango-bag-black-suede-call-it-spring-heels_400.jpg,0
28288,./data/winter/4465.jpeg,3
9046,./data/spring/6098.jpeg,0
11752,./data/summer/6423.jpeg,1
6636,./data/spring/6229.jpeg,0
25007,./data/winter/5080.jpeg,3
15468,./data/summer/6388.jpeg,1
26319,./data/winter/142.jpeg,3
20079,./data/autumn/5258.jpeg,2
10178,./data/spring/1552.jpeg,0
11742,./data/summer/1418.jpeg,1
25399,./data/winter/2823.jpeg,3
15860,./data/summer/5987.jpeg,1
9222,./data/spring/3880.jpeg,0
31591,./data/winter/981.jpeg,3
19882,./data/autumn/1524.jpeg,2
3351,./data/spring/6759.jpeg,0
13699,./data/summer/216.jpeg,1
24239,./data/autumn/1161.jpeg,2
3911,./data/spring/6454.jpeg,0
22772,./data/autumn/1751.jpeg,2
23616,./data/autumn/398.jpeg,2
6238,./data/spring/2650.jpeg,0
7352,./data/spring/6272.jpeg,0
16632,./data/summer/4809.jpeg,1
7867,./data/spring/626.jpeg,0
10693,./data/summer/1315.jpeg,1
4540,./data/spring/4234.jpeg,0
2236,../fashiondata_tng/photos/649/6494422296-black-daisy-sundress-vintage-dress-dark-brown-bowling-twin-falls-leather-bag_400.jpg,2
14877,./data/summer/3044.jpeg,1
14729,./data/summer/292.jpeg,1
28553,./data/winter/3552.jpeg,3
30904,./data/winter/156.jpeg,3
28885,./data/winter/3513.jpeg,3
8190,./data/spring/2018.jpeg,0
23492,./data/autumn/788.jpeg,2
21979,./data/autumn/3749.jpeg,2
12677,./data/summer/1663.jpeg,1
18706,./data/autumn/6151.jpeg,2
9508,./data/spring/1104.jpeg,0
19495,./data/autumn/4115.jpeg,2
4005,./data/spring/3206.jpeg,0
11438,./data/summer/1091.jpeg,1
27778,./data/winter/1645.jpeg,3
29450,./data/winter/2820.jpeg,3
19919,./data/autumn/4759.jpeg,2
19448,./data/autumn/3967.jpeg,2
12940,./data/summer/4653.jpeg,1
14389,./data/summer/6914.jpeg,1
27530,./data/winter/4935.jpeg,3
18042,./data/autumn/6159.jpeg,2
18724,./data/autumn/1443.jpeg,2
2336,../fashiondata_tng/photos/830/8303012364-white-winter-diesel-jacket-light-purple-urban-outfitters-scarf_400.jpg,3
16351,./data/summer/5661.jpeg,1
17073,./data/summer/3819.jpeg,1
7632,./data/spring/4132.jpeg,0
1797,../fashiondata_tng/photos/463/4635978777-zara-jacket-le-chateau-shirt-h-m-belt-h-m-skirt-call-it-spring-heels_400.jpg,0
11215,./data/summer/889.jpeg,1
11908,./data/summer/3636.jpeg,1
23572,./data/autumn/6825.jpeg,2
10324,./data/spring/3713.jpeg,0
25815,./data/winter/5265.jpeg,3
27029,./data/winter/1019.jpeg,3
19689,./data/autumn/2062.jpeg,2
13831,./data/summer/519.jpeg,1
14640,./data/summer/498.jpeg,1
26634,./data/winter/5613.jpeg,3
9045,./data/spring/6832.jpeg,0
29432,./data/winter/3886.jpeg,3
3313,./data/spring/3128.jpeg,0
31070,./data/winter/435.jpeg,3
13556,./data/summer/839.jpeg,1
9042,./data/spring/3700.jpeg,0
17646,./data/autumn/4500.jpeg,2
8581,./data/spring/6394.jpeg,0
31130,./data/winter/3969.jpeg,3
3178,../fashiondata_tng/photos/102/10209179282-camel-camel-zara-dress-brick-red-autumn-calzedonia-tights_400.jpg,2
19594,./data/autumn/5404.jpeg,2
7079,./data/spring/2109.jpeg,0
10686,./data/summer/5846.jpeg,1
19074,./data/autumn/4377.jpeg,2
27719,./data/winter/5266.jpeg,3
18511,./data/autumn/5347.jpeg,2
21057,./data/autumn/598.jpeg,2
21730,./data/autumn/7020.jpeg,2
23248,./data/autumn/5075.jpeg,2
1932,../fashiondata_tng/photos/824/8249005475-green-vintage-dress-black-vintage-belt-silver-fenton-fallon-necklace-silve_400.jpg,2
339,../fashiondata_tng/photos/479/4792996137-summer-musette-boots-capasca-coat-monro-shirt-box-zara-bag-vogue-glasses_400.jpg,1
28657,./data/winter/2606.jpeg,3
453,../fashiondata_tng/photos/760/7600636075-black-call-it-spring-boots-gold-ebay-necklace-navy-homemade-skirt_400.jpg,0
11902,./data/summer/6575.jpeg,1
5172,./data/spring/1414.jpeg,0
19411,./data/autumn/5658.jpeg,2
6485,./data/spring/5507.jpeg,0
15030,./data/summer/4050.jpeg,1
2539,../fashiondata_tng/photos/910/9106272966-black-spring-boots-burnt-orange-shearling-thrfit-jacket-off-white-silk-thrif_400.jpg,0
26770,./data/winter/5640.jpeg,3
15082,./data/summer/2812.jpeg,1
26717,./data/winter/1609.jpeg,3
21154,./data/autumn/2489.jpeg,2
6118,./data/spring/5521.jpeg,0
24289,./data/autumn/2520.jpeg,2
28285,./data/winter/5109.jpeg,3
9430,./data/spring/4143.jpeg,0
19383,./data/autumn/6803.jpeg,2
10979,./data/summer/2227.jpeg,1
17826,./data/autumn/2644.jpeg,2
16657,./data/summer/4287.jpeg,1
23129,./data/autumn/471.jpeg,2
13585,./data/summer/6464.jpeg,1
19235,./data/autumn/6483.jpeg,2
7412,./data/spring/6350.jpeg,0
2817,../fashiondata_tng/photos/644/6440507689-black-31-phillip-lim-dress-white-vintage-costume-necklace-silver-fenton-fall_400.jpg,2
2882,../fashiondata_tng/photos/144/1448467910-forest-green-winter-coat-vintage-coat-green-scarf-thrifted-scarf-h-m-skirt_400.jpg,3
27597,./data/winter/263.jpeg,3
16416,./data/summer/2666.jpeg,1
27957,./data/winter/6426.jpeg,3
3608,./data/spring/630.jpeg,0
12245,./data/summer/3486.jpeg,1
15163,./data/summer/6639.jpeg,1
17795,./data/autumn/2027.jpeg,2
1172,../fashiondata_tng/photos/607/6076675081-red-zara-jeans-sky-blue-springfiel-shirt-silver-mango-shirt_400.jpg,0
238,../fashiondata_tng/photos/683/6835785616-topshop-unique-prefall-dress-kurt-geiger-heels_400.jpg,2
19870,./data/autumn/3763.jpeg,2
17507,./data/summer/6934.jpeg,1
2687,../fashiondata_tng/photos/832/8326779364-brown-costa-blanca-dress-dark-brown-garage-bag-gold-spring-sandals_400.jpg,0
9088,./data/spring/6620.jpeg,0
1027,../fashiondata_tng/photos/193/1937516379-beige-perforated-call-it-spring-shoes-sky-blue-skinny-faith21-plus-jeans-bub_400.jpg,0
2520,../fashiondata_tng/photos/800/8003576980-black-summersault-shoes-black-star-print-topshop-dress_400.jpg,1
24369,./data/autumn/2993.jpeg,2
22031,./data/autumn/942.jpeg,2
21030,./data/autumn/777.jpeg,2
4261,./data/spring/7069.jpeg,0
21854,./data/autumn/2893.jpeg,2
12054,./data/summer/445.jpeg,1
7540,./data/spring/3444.jpeg,0
56,../fashiondata_tng/photos/101/10138118080-army-green-cargo-j-crew-coat-ruby-red-knit-pompom-fall-code-hat_400.jpg,2
21893,./data/autumn/3226.jpeg,2
12119,./data/summer/392.jpeg,1
13092,./data/summer/5793.jpeg,1
30945,./data/winter/6717.jpeg,3
31537,./data/winter/143.jpeg,3
7733,./data/spring/2427.jpeg,0
7204,./data/spring/1340.jpeg,0
1452,../fashiondata_tng/photos/748/7489286638-call-it-spring-boots-winners-dress-call-it-spring-clutch-purse_400.jpg,0
10787,./data/summer/3382.jpeg,1
23060,./data/autumn/4098.jpeg,2
2827,../fashiondata_tng/photos/722/7227649744-white-striped-crochet-primark-dress-ruby-red-scalloped-springfield-bag_400.jpg,0
1421,../fashiondata_tng/photos/110/11082929201-ivory-summer-ally-dress-yellow-batik-indonesia-local-market-bag_400.jpg,1
18609,./data/autumn/845.jpeg,2
10810,./data/summer/1122.jpeg,1
10986,./data/summer/2179.jpeg,1
26889,./data/winter/701.jpeg,3
19424,./data/autumn/1183.jpeg,2
16138,./data/summer/3865.jpeg,1
12537,./data/summer/2665.jpeg,1
12784,./data/summer/3078.jpeg,1
607,../fashiondata_tng/photos/107/10798532030-bronze-h-m-trend-blazer-navy-backpack-springfield-bag-brick-red-h-m-pants_400.jpg,0
16651,./data/summer/4803.jpeg,1
6167,./data/spring/3432.jpeg,0
8668,./data/spring/6618.jpeg,0
17369,./data/summer/3459.jpeg,1
24921,./data/winter/1084.jpeg,3
10433,./data/summer/2747.jpeg,1
20647,./data/autumn/6492.jpeg,2
24094,./data/autumn/3635.jpeg,2
11866,./data/summer/3699.jpeg,1
1185,../fashiondata_tng/photos/828/8283579826-zodiac-boots-fighting-eel-dress-shashi-bracelet-fallon-bracelet_400.jpg,2
21782,./data/autumn/6676.jpeg,2
9703,./data/spring/2076.jpeg,0
15446,./data/summer/327.jpeg,1
14413,./data/summer/2521.jpeg,1
27208,./data/winter/5094.jpeg,3
15445,./data/summer/6469.jpeg,1
12486,./data/summer/4339.jpeg,1
16887,./data/summer/719.jpeg,1
16871,./data/summer/830.jpeg,1
2683,../fashiondata_tng/photos/832/8322951064-hue-jeans-marshalls-clutch-purse-call-it-spring-pumps-h-m-crop-top_400.jpg,0
16191,./data/summer/4667.jpeg,1
21684,./data/autumn/1916.jpeg,2
22577,./data/autumn/1772.jpeg,2
724,../fashiondata_tng/photos/804/8040165304-peach-summer-dress-forever-21-dress-nude-h-m-blazer_400.jpg,1
9017,./data/spring/106.jpeg,0
5216,./data/spring/6501.jpeg,0
19302,./data/autumn/5862.jpeg,2
839,../fashiondata_tng/photos/355/3551121497-stradivarius-dress-springfield-bag-zara-heels_400.jpg,0
9910,./data/spring/1620.jpeg,0
19014,./data/autumn/1517.jpeg,2
4104,./data/spring/6691.jpeg,0
10409,./data/spring/4644.jpeg,0
20519,./data/autumn/1862.jpeg,2
5977,./data/spring/4026.jpeg,0
11232,./data/summer/6337.jpeg,1
9292,./data/spring/5842.jpeg,0
26708,./data/winter/2557.jpeg,3
6111,./data/spring/5445.jpeg,0
25997,./data/winter/2706.jpeg,3
27820,./data/winter/4923.jpeg,3
25961,./data/winter/1782.jpeg,3
17033,./data/summer/1195.jpeg,1
2654,../fashiondata_tng/photos/583/5836736396-white-summer-blazer-wwwshophandrcom-blazer-white-lace-bandeau-wwwshophandrcom-_400.jpg,1
5686,./data/spring/523.jpeg,0
22109,./data/autumn/727.jpeg,2
10826,./data/summer/5409.jpeg,1
15638,./data/summer/577.jpeg,1
17538,./data/autumn/4594.jpeg,2
16566,./data/summer/1883.jpeg,1
20325,./data/autumn/414.jpeg,2
204,../fashiondata_tng/photos/785/7853086652-eggshell-forever-21-shirt-black-call-it-spring-bag-black-romwe-skirt_400.jpg,0
22193,./data/autumn/4014.jpeg,2
10555,./data/summer/2450.jpeg,1
29212,./data/winter/1954.jpeg,3
5575,./data/spring/4537.jpeg,0
26923,./data/winter/5074.jpeg,3
6271,./data/spring/3850.jpeg,0
5401,./data/spring/2651.jpeg,0
3435,./data/spring/2463.jpeg,0
25501,./data/winter/2443.jpeg,3
1175,../fashiondata_tng/photos/558/5588660306-blue-boyfriend-jeans-blanco-jeans-pink-springfield-sweater_400.jpg,0
15402,./data/summer/6615.jpeg,1
16234,./data/summer/2251.jpeg,1
17364,./data/summer/4821.jpeg,1
5645,./data/spring/4412.jpeg,0
6634,./data/spring/1699.jpeg,0
2992,../fashiondata_tng/photos/739/7390421997-fake-fur-motel-jacket-only-blazer-springsteen-thailand-top_400.jpg,0
30616,./data/winter/3366.jpeg,3
15292,./data/summer/195.jpeg,1
27170,./data/winter/4422.jpeg,3
16486,./data/summer/5596.jpeg,1
3878,./data/spring/1090.jpeg,0
15245,./data/summer/5644.jpeg,1
10264,./data/spring/3029.jpeg,0
14210,./data/summer/478.jpeg,1
29807,./data/winter/3008.jpeg,3
31169,./data/winter/1620.jpeg,3
18604,./data/autumn/4818.jpeg,2
13339,./data/summer/2285.jpeg,1
25894,./data/winter/4149.jpeg,3
28272,./data/winter/1599.jpeg,3
25926,./data/winter/885.jpeg,3
11730,./data/summer/2500.jpeg,1
12846,./data/summer/5935.jpeg,1
29835,./data/winter/4113.jpeg,3
3743,./data/spring/2016.jpeg,0
27960,./data/winter/4510.jpeg,3
10706,./data/summer/1566.jpeg,1
21619,./data/autumn/5994.jpeg,2
21981,./data/autumn/5119.jpeg,2
29146,./data/winter/1847.jpeg,3
13738,./data/summer/2069.jpeg,1
15430,./data/summer/3338.jpeg,1
19147,./data/autumn/3740.jpeg,2
24177,./data/autumn/3224.jpeg,2
13921,./data/summer/3140.jpeg,1
